application_id,click_id,click_id_type,click_id_source,bucket,bucket_detail,category,subcategory,attribution,approved,funded,production_value,lifetime_value,product_family,report_completion_timestamp
1059273,0AAAABB9wW7PWUmihMlgqdneoTpv3dC0uK,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/x/23434304363/mr-5191/campaign id: 23429247111,0,0,0.0,0.0,Credit Card,2026-02-02 21:18:11.000
215632,0AAAABB9wW7NE5ADjqkd3VEbmKIoDodpkR,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/x/23434304363/mr-5191/campaign id: 23429247111,1,0,0.0,0.0,Xpress App,2026-02-02 21:56:17.000
215656,48f536e9ec601d56cdfd5f68d745abfe,msclkid,msclkid,A_wrong_click_id_type,msclkid,Paid,Bing,utm: bing/sem/kcu_-_personal_-_brand/kitsap credit union,0,0,0.0,0.0,Xpress App,2026-02-03 00:07:39.000
215666,EAIaIQobChMIrazFheK4kgMVKRatBh1y-CvwEAAYASAAEgKS8fD_BwE,gclid,gclid,B_gclid_unmatched,standard GCLID not in click_view data,Paid,Google Search,utm: google/x/23434304363/mr-5191/campaign id: 23429247111,0,0,0.0,0.0,Xpress App,2026-02-03 01:41:06.000
1059430,b569a4c1855e1ed11e51cd40d29224ae,msclkid,msclkid,A_wrong_click_id_type,msclkid,Paid,Bing,utm: bing/sem/kcu_-_personal_-_brand/kitsap credit union,1,1,2500.0,1225.0,Credit Card,2026-02-03 02:27:10.000
1059440,0AAAABB9wW7OSmWsLoaBTFXXdKTdtmWK-x,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/sem/kcu_-_personal_-_brand/kitsap credit union/mr-5116/campaign id: 23228929821,1,0,0.0,0.0,Vehicle Loan,2026-02-03 02:53:16.000
1059449,d318606c16ae15e1626409ed2fd6549b,msclkid,msclkid,A_wrong_click_id_type,msclkid,Paid,Bing,utm: bing/sem/kcu_-_personal_-_brand/kitsap credit union,0,0,0.0,0.0,Personal Loan,2026-02-03 03:59:48.000
215698,0AAAABB9wW7OLFWleUaqCaxFUpRKwYCLF4,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/x/23434304363/mr-5191/campaign id: 23429247111,1,1,60000.0,1500.0,Xpress App,2026-02-03 19:35:50.000
215707,1b7fe71d06e518ce9ca98e9ce50990c3,msclkid,msclkid,A_wrong_click_id_type,msclkid,Paid,Bing,utm: bing/sem/kcu_-_personal_-_brand/kitsap federal credit union,1,1,6000.0,1500.0,Xpress App,2026-02-03 20:28:05.000
215714,0AAAABB9wW7O9nXLytVjQUInwFBGHw2B7r,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/x/23434304363/campaign id: 23429247111,0,0,0.0,0.0,Xpress App,2026-02-03 21:53:30.000
215726,0AAAABB9wW7OLFWleUaqCaxFUpRKwYCLF4,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/x/23434304363/campaign id: 23429247111,1,1,25.0,1500.0,Xpress App,2026-02-03 22:28:00.000
1059599,0AAAABB9wW7OSmWsLoaBTFXXdKTdtmWK-x,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/sem/kcu_-_personal_-_brand/kitsap cu/mr-5116/campaign id: 23228929821,0,0,0.0,0.0,Vehicle Loan,2026-02-03 23:19:36.000
215743,EAIaIQobChMIrdCC7cy-kgMVtSOtBh1-_QXxEAAYASAAEgJYjfD_BwE,gclid,gclid,B_gclid_unmatched,standard GCLID not in click_view data,Paid,Google Search,utm: google/x/23434304363/mr-5191/campaign id: 23429247111,0,0,0.0,0.0,Xpress App,2026-02-04 00:50:27.000
1059660,IwY2xjawPrvA9leHRuA2FlbQEwAGFkaWQAAAZQ-lQyH3NydGMGYXBwX2lkDzI0NTc5MDgxODk1NTg2OAABHhDFlzfob5sBJZG73TewMuVzwzRN0aS5LQz5O6oy4Wp9EALpDuJ2IOd8MYDk_aem_I_hKez58WHGZr2BK1g339Q,fbclid,fbclid,A_wrong_click_id_type,fbclid,Paid,Meta,utm: an/paid-social/add3_leads_bussiness-performance-checking/6943244087591/{{ad_name}}/mr-4920,1,1,1200.0,312.0,Personal Loan,2026-02-04 01:02:21.000
1059693,0AAAABB9wW7NFflN6uJSlfAd4utyf3FJuj,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/sem/kcu_-_personal_-_brand/kitsap credit union/mr-5116/campaign id: 23228929821,1,1,1250.0,612.5,Credit Card,2026-02-04 02:11:54.000
215748,0AAAABB9wW7OSmWsLoaBTFXXdKTdtmWK-x,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/sem/kcu_-_personal_-_brand/kitsap credit union/mr-5116/campaign id: 23228929821,1,1,5000.0,1500.0,Xpress App,2026-02-04 02:14:26.000
1059703,0AAAABB9wW7Mv_pxA0PwncYav1XiUoCEKp,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/sem/kcu_-_personal_-_brand/kitsap credit union/mr-5116/campaign id: 23228929821,0,0,0.0,0.0,Vehicle Loan,2026-02-04 02:56:35.000
1059712,0AAAABB9wW7MRx6-dMem6hLTnz2A8yFb_i,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/x/23434304363/campaign id: 23429247111,0,0,0.0,0.0,Vehicle Loan,2026-02-04 03:35:38.000
1059748,0AAAABB9wW7P_oBdgUh7l4cX078iLPeyD1,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/x/23529409807/mr-5232/campaign id: 23519636814,0,0,0.0,0.0,Personal Loan,2026-02-04 18:56:07.000
215781,Cj0KCQiA-YvMBhDtARIsAHZuUzIUzLdA4Hyt9T4ZWB_F43iiw3CWipnFObB6Xn3g883zARNJ4RLml48aAqbfEALw_wcB,gclid,gclid,B_gclid_unmatched,standard GCLID not in click_view data,Paid,Google Search,utm: google/sem/kcu_-_personal_-_brand/kitsap credit union/mr-5116/campaign id: 23379709610,0,0,0.0,0.0,Xpress App,2026-02-04 19:13:37.000
1059833,0AAAABB9wW7N5kE9I22BtVFZsSpq02D5cX,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/x/23529409807/mr-5232/campaign id: 23519636814,0,0,0.0,0.0,Personal Loan,2026-02-04 22:05:17.000
215840,IwZXh0bgNhZW0BMABhZGlkAAAGUuCdG9dzcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEeDUFo7F-cWoCkhn_NPknzDs_hMQZM8rgWPDqrkYRjUEVraxjumE0_keBsTOM_aem_Dk_ISedS2h6VuC5MTvZnEw,fbclid,fbclid,A_wrong_click_id_type,fbclid,Paid,Meta,utm: fb/paid-social/add3_leads_10-month/6952102191191/{{ad_name}}/mr-5191,0,0,0.0,0.0,Xpress App,2026-02-05 01:34:36.000
1059989,dc1fefdef8be18e654a8865ad779eb77,msclkid,msclkid,A_wrong_click_id_type,msclkid,Organic,Other,utm: mr-5116,1,0,0.0,0.0,Vehicle Loan,2026-02-05 06:41:00.000
1059999,0AAAABB9wW7P-GzxcA7jgcls65Rb5YGmZ6,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/sem/kcu_-_personal_-_brand/kitsap credit union locations/mr-5116/campaign id: 23228929821,1,1,40000.0,14400.0,Home Equity Loan,2026-02-05 16:24:06.000
215856,01f258efa5041bd3b4d8316b66d9ede0,msclkid,msclkid,A_wrong_click_id_type,msclkid,Paid,Bing,undifferentiated paid bing: /personal/checking,1,0,0.0,0.0,Xpress App,2026-02-05 16:39:57.000
215866,d47c0b627815109a73bd62e6946d1134,msclkid,msclkid,A_wrong_click_id_type,msclkid,Paid,Bing,undifferentiated paid bing: /personal/checking,1,1,25.0,1500.0,Xpress App,2026-02-05 19:26:45.000
215873,0AAAABB9wW7PNJsYDkNsVt_cInZpG1GEE1,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/x/23529409807/mr-5232/campaign id: 23519636814,0,0,0.0,0.0,Xpress App,2026-02-05 19:40:46.000
215878,0AAAABB9wW7PNJsYDkNsVt_cInZpG1GEE1,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/x/23529409807/mr-5232/campaign id: 23519636814,0,0,0.0,0.0,Xpress App,2026-02-05 19:58:08.000
1060130,0AAAABB9wW7P3-b-hxm7gboTcud0SL3VMx,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/sem/kcu_-_personal_-_brand/kitsap credit union/mr-5116/campaign id: 23379709610,1,1,50000.0,18000.0,Home Equity Loan,2026-02-05 22:02:00.000
1060135,EAIaIQobChMIyNnbkKzDkgMVuR-tBh3FqChUEAAYASAAEgJSifD_BwE,gclid,gclid,B_gclid_unmatched,standard GCLID not in click_view data,Paid,Google Search,utm: google/x/23434304363/mr-5191/campaign id: 23429247111,0,0,0.0,0.0,Personal Loan,2026-02-05 22:10:45.000
1060141,0AAAABB9wW7OvzPAjdsV3DHBIpIFdea0UQ,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/x/23434304363/mr-5191/campaign id: 23429247111,0,0,0.0,0.0,Vehicle Loan,2026-02-05 22:18:26.000
215906,0AAAABB9wW7P3-b-hxm7gboTcud0SL3VMx,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/sem/kcu_-_personal_-_brand/kitsap credit union/mr-5116/campaign id: 23379709610,0,0,0.0,0.0,Xpress App,2026-02-05 22:37:27.000
215910,0AAAABB9wW7MwuSOLtflNlglFrGZQGwX8P,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/sem/kcu_-_personal_-_brand/kitsap credit union/mr-5116/campaign id: 23379709610,1,1,500.0,1500.0,Xpress App,2026-02-05 23:14:30.000
1060194,0AAAABB9wW7MgeTIcLPgbNEP66m02ptwsL,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/sem/kcu_-_personal_-_brand/kitsap credit union/mr-5116/campaign id: 23228929821,0,0,0.0,0.0,Credit Card,2026-02-05 23:38:04.000
215917,Cj0KCQiAnJHMBhDAARIsABr7b879PylyyKku0bJsetUj7mQ81ELWudt8j86JndEZKsrk-_nWwF-AAj4aAiEFEALw_wcB,gclid,gclid,B_gclid_unmatched,standard GCLID not in click_view data,Paid,Google Search,utm: google/x/23519040207/mr-5116/campaign id: 23524122458,0,0,0.0,0.0,Xpress App,2026-02-05 23:43:32.000
1060209,0AAAABB9wW7OvzPAjdsV3DHBIpIFdea0UQ,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/x/23434304363/campaign id: 23429247111,0,0,0.0,0.0,Credit Card,2026-02-06 00:05:40.000
215925,266c24fc0d5f16ac88f94d7939296780,msclkid,msclkid,A_wrong_click_id_type,msclkid,Paid,Bing,utm: bing/sem/kcu_-_personal_-_brand/kitsap credit union,1,1,100.0,1500.0,Xpress App,2026-02-06 00:26:36.000
215942,0AAAABB9wW7OSmWsLoaBTFXXdKTdtmWK-x,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/sem/kcu_-_personal_-_brand/kitsap credit union/mr-5116/campaign id: 23228929821,1,0,0.0,0.0,Xpress App,2026-02-06 03:23:35.000
1060307,EAIaIQobChMIyfj21YzEkgMV5BqtBh3uVz2PEAAYASAAEgLUN_D_BwE,gclid,gclid,B_gclid_unmatched,standard GCLID not in click_view data,Paid,Google Search,utm: google/x/23529409807/mr-5232/campaign id: 23519636814,0,0,0.0,0.0,Personal Loan,2026-02-06 05:13:39.000
215946,0AAAABB9wW7Pstyf5cCil6UaHHPQPtQCeH,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/x/23434304363/mr-5191/campaign id: 23429247111,0,0,0.0,0.0,Xpress App,2026-02-06 06:14:00.000
215949,IwY2xjawPyII5leHRuA2FlbQEwAGFkaWQAAAZS4IDhR3Vzcm0AAAAAAAAAF3NydGMGYXBwX2lkDzI0NTc5MDgxODk1NTg2OAABHrJd7aj5KTjUCnxqtbm25UJ-h69-GaOxI1DsZi6nrt2Jy4mZVUe0WZ8g2ywt_aem_ceXeq6XJ5yYUHNb37IA8dQ,fbclid,fbclid,A_wrong_click_id_type,fbclid,Paid,Meta,utm: an/paid-social/add3_leads_7-month/6952096343791/{{ad_name}}/mr-5232,1,1,50.0,1500.0,Xpress App,2026-02-06 08:59:25.000
215954,0AAAABB9wW7Okz2NfqZoGJF1eidh3oLQk7,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/sem/kcu_-_personal_-_brand/kitsap credit union/mr-5116/campaign id: 23228929821,1,1,25.0,1500.0,Xpress App,2026-02-06 16:20:06.000
215956,0AAAABB9wW7Okz2NfqZoGJF1eidh3oLQk7,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/sem/kcu_-_personal_-_brand/kitsap credit union/mr-5116/campaign id: 23228929821,0,0,0.0,0.0,Xpress App,2026-02-06 16:20:24.000
215965,1f3618bdd8a617ef93ee713bc77c51af,msclkid,msclkid,A_wrong_click_id_type,msclkid,Paid,Bing,utm: bing/sem/kcu_-_personal_-_brand/kitsap credit union,1,1,100.0,1500.0,Xpress App,2026-02-06 17:14:17.000
215972,0AAAABB9wW7OvuHGtsCZ8mjC_t-MHYVGM-,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/sem/kcu_-_personal_-_brand/kitsap credit union/mr-5116/campaign id: 23228929821,1,0,0.0,0.0,Xpress App,2026-02-06 17:57:01.000
215980,IwY2xjawPy5h9leHRuA2FlbQEwAGFkaWQAAAZSw3RK33NydGMGYXBwX2lkDzI0NTc5MDgxODk1NTg2OAABHgW3c_T-mGb1RrxeOwLlVW3Skb_mi2k867B_LJjZbqdxERdXv2kOTvnrJ_1T_aem_W99LrquJbeZKDmyyFKZJ_Q,fbclid,fbclid,A_wrong_click_id_type,fbclid,Paid,Meta,utm: an/paid-social/add3_leads_peak/6910290179791/{{ad_name}}/mr-5116,0,0,0.0,0.0,Xpress App,2026-02-06 18:15:45.000
1060370,PAY2xjawPzBN1leHRuA2FlbQEwAGFkaWQAAAZS4IDhR3NydGMGYXBwX2lkDzI0NTc5MDgxODk1NTg2OAABp0NaKeicd84tRgMDD-iCFDp6upb9ilu7o-mEQVwbaVX9gTYiHWYeF9Q0Pi61_aem_MzHeJAWeaBXu01u9bOUmcQ,fbclid,fbclid,A_wrong_click_id_type,fbclid,Paid,Meta,utm: an/paid-social/add3_leads_7-month/6952096343791/{{ad_name}}/mr-5232,1,1,10800.0,5292.0,Credit Card,2026-02-06 20:07:18.000
215991,b15f5fde45641f830773365803d07849,msclkid,msclkid,A_wrong_click_id_type,msclkid,Paid,Bing,utm: bing/sem/kcu_-_personal_-_brand/kitsap credit union,1,1,2500.0,1500.0,Xpress App,2026-02-06 21:03:45.000
1060452,IwY2xjawPxkMVleHRuA2FlbQEwAGFkaWQAAAZSw3RK33NydGMGYXBwX2lkDzI0NTc5MDgxODk1NTg2OAABHhj1qv5vVUsS_t0vIFq4KUourNYt22mqx9AWSe21knvIdTFknHSn260XGJ5D_aem_3y44pijmRHjZ7hy7DNVccQ,fbclid,fbclid,A_wrong_click_id_type,fbclid,Paid,Meta,utm: an/paid-social/add3_leads_peak/6910290179791/{{ad_name}}/mr-5116,0,0,0.0,0.0,Personal Loan,2026-02-06 22:08:21.000
1060458,0AAAABB9wW7PWLZ5fZGS7T-oEWQhuIfxRX,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/sem/kcu_-_personal_-_brand/kitsap credit union/mr-5116/campaign id: 23228929821,1,0,0.0,0.0,Vehicle Loan,2026-02-06 22:13:52.000
1060465,0296d3b223751dfeb8d1ba3412b2bda6,msclkid,msclkid,A_wrong_click_id_type,msclkid,Paid,Bing,utm: bing/sem/kcu_-_personal_-_brand/kitsap credit union,1,1,3000.0,780.0,Personal Loan,2026-02-06 22:28:38.000
1060524,d5d8e0d6198511e7691189509df47f37,msclkid,msclkid,A_wrong_click_id_type,msclkid,Paid,Bing,utm: bing/sem/kcu_-_personal_-_brand/kitsap credit union,1,1,4000.0,1040.0,Personal Loan,2026-02-07 00:21:43.000
1060551,0AAAABB9wW7OiHE4Ekypf5yZYqayNpQKWY,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/sem/kcu_-_personal_-_brand/kitsap credit union/mr-5116/campaign id: 23228929821,1,0,0.0,0.0,Vehicle Loan,2026-02-07 00:52:06.000
216039,0AAAABB9wW7Ngnm0L3vU-Ch4cef_RT0n5p,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/demandgen/23519667804/195731456314/mr-4920/campaign id: 23519667804,1,1,300.0,1500.0,Xpress App,2026-02-07 03:08:27.000
216042,ClkKCAiAkPzLBhAyEkkAUtqHVHnjM69kGJH5Fj3ob4hdm0VUkx7gPYJlNM8xPJZEiA6G0eWKjLkskFJWBFHXbTijcrKrl_5B6rCS-Q_P23r8w016MeBnGgJepw,wbraid,wbraid,A_wrong_click_id_type,wbraid,Paid,Google Search,utm: google/ytv/23438594629/191598377655/mr-5116/campaign id: 23438594629,1,1,75.0,1500.0,Xpress App,2026-02-07 03:18:46.000
216045,0AAAABB9wW7OSqIwTVlN0kpWjUesdBqexC,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/x/23519040207/mr-5116/campaign id: 23524122458,0,0,0.0,0.0,Xpress App,2026-02-07 04:51:35.000
216051,0AAAABB9wW7NmHhUJk5d4bn_JwE-Sfz67H,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/x/23519040207/mr-5116/campaign id: 23524122458,0,0,0.0,0.0,Xpress App,2026-02-07 05:29:37.000
216052,0AAAABB9wW7OSqIwTVlN0kpWjUesdBqexC,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/x/23519040207/mr-5116/campaign id: 23524122458,0,0,0.0,0.0,Xpress App,2026-02-07 06:26:48.000
1060657,31bde433c9c01b0caa748db5f2dc3680,msclkid,msclkid,A_wrong_click_id_type,msclkid,Paid,Bing,utm: bing/sem/kcu_-_personal_-_non-brand/bank account application,0,0,0.0,0.0,Credit Card,2026-02-07 06:44:03.000
216055,Cj0KCQiA4pvMBhDYARIsAGfgwvxo8H3mxskAUkXus0NgG9CiL5GXx_939_BWMSA5lNJoS56lw042WAoaAlcSEALw_wcB,gclid,gclid,B_gclid_unmatched,standard GCLID not in click_view data,Paid,Google Search,utm: google/demandgen/23519667804/195731456314/mr-4920/campaign id: 23519667804,0,0,0.0,0.0,Xpress App,2026-02-07 10:53:32.000
1060659,EAIaIQobChMIkZ_hp77HkgMV6hatBh3DvyoNEAAYASABEgLrfvD_BwE,gclid,gclid,B_gclid_unmatched,standard GCLID not in click_view data,Paid,Google Search,utm: google/x/23529409807/campaign id: 23519636814,0,0,0.0,0.0,Personal Loan,2026-02-07 13:34:42.000
216064,0AAAABB9wW7OSeIn8H1jPppcOglcVb-wjp,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/x/23434304363/campaign id: 23429247111,1,1,10000.0,1500.0,Xpress App,2026-02-07 19:27:28.000
1060759,0AAAABB9wW7PmOQm4SFOyHIjuuSZB33TRg,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/x/23434304363/mr-5116/campaign id: 23429247111,0,0,0.0,0.0,Personal Loan,2026-02-07 20:25:42.000
216070,0AAAABB9wW7NU1_T1ECs-ncDHvrO8Hncpk,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/x/23529409807/campaign id: 23519636814,0,0,0.0,0.0,Xpress App,2026-02-07 20:47:20.000
216077,31bde433c9c01b0caa748db5f2dc3680,msclkid,msclkid,A_wrong_click_id_type,msclkid,Paid,Bing,utm: bing/sem/kcu_-_personal_-_non-brand/bank account application,1,1,15000.0,1500.0,Xpress App,2026-02-07 21:33:02.000
216084,0AAAABB9wW7OfPq60PR-RZweS7Y34wR3zy,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/sem/kcu_-_personal_-_brand/kitsap credit union/mr-5116/campaign id: 23228929821,1,1,1500.0,1500.0,Xpress App,2026-02-08 00:18:25.000
1061054,EAIaIQobChMI4pP_qIHJkgMVyCmtBh1HxD1mEAAYASAAEgKxu_D_BwE,gclid,gclid,B_gclid_unmatched,standard GCLID not in click_view data,Paid,Google Search,utm: google/x/23434304363/mr-5191/campaign id: 23429247111,0,0,0.0,0.0,Personal Loan,2026-02-08 04:09:31.000
216091,EAIaIQobChMI5PHl7YbJkgMVyDetBh2CACaSEAAYASAAEgJ_u_D_BwE,gclid,gclid,B_gclid_unmatched,standard GCLID not in click_view data,Paid,Google Search,utm: google/x/23434304363/mr-5191/campaign id: 23429247111,0,0,0.0,0.0,Xpress App,2026-02-08 04:37:13.000
216094,IwZXh0bgNhZW0BMABhZGlkAAAGUuCdbE9zcnRjBmFwcF9pZAo2NjI4NTY4Mzc5AAEePQDZIoeoQn0hVZBdJC00KJq9kt_USKgYFnEoacFjsEQtMcGTNiGlEi2V2YY_aem_eKr5IGz7t2AxywOayUla3g,fbclid,fbclid,A_wrong_click_id_type,fbclid,Paid,Meta,utm: fb/paid-social/add3_leads_10-month/6952102190191/{{ad_name}}/mr-5191,0,0,0.0,0.0,Xpress App,2026-02-08 05:06:18.000
216098,EAIaIQobChMI5_Kor7zJkgMVOxatBh22aSE4EAAYASAAEgKH2PD_BwE,gclid,gclid,B_gclid_unmatched,standard GCLID not in click_view data,Paid,Google Search,utm: google/x/23434304363/mr-5191/campaign id: 23429247111,0,0,0.0,0.0,Xpress App,2026-02-08 08:47:12.000
216099,EAIaIQobChMIieum_MPJkgMVbUT_AR3hGBKZEAAYASAAEgJTkfD_BwE,gclid,gclid,B_gclid_unmatched,standard GCLID not in click_view data,Paid,Google Search,utm: google/x/23529409807/mr-5232/campaign id: 23519636814,0,0,0.0,0.0,Xpress App,2026-02-08 09:12:41.000
216102,EAIaIQobChMIto-47rvKkgMVGS1ECB3DDBf4EAAYASAAEgLXOvD_BwE,gclid,gclid,B_gclid_unmatched,standard GCLID not in click_view data,Paid,Google Search,utm: google/x/23529409807/mr-5232/campaign id: 23519636814,0,0,0.0,0.0,Xpress App,2026-02-08 18:00:17.000
216103,EAIaIQobChMI9YymlsPKkgMVbFz_AR0wYQLbEAAYASAAEgLj6_D_BwE,gclid,gclid,B_gclid_unmatched,standard GCLID not in click_view data,Paid,Google Search,utm: google/x/23434304363/mr-5191/campaign id: 23429247111,0,0,0.0,0.0,Xpress App,2026-02-08 18:39:34.000
216104,0AAAABB9wW7NTE58BwXNDXWVfE5gnNVJ1B,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/x/23519040207/mr-5116/campaign id: 23524122458,0,0,0.0,0.0,Xpress App,2026-02-08 20:10:10.000
1061101,0AAAABB9wW7NTE58BwXNDXWVfE5gnNVJ1B,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/x/23519040207/mr-5116/campaign id: 23524122458,0,0,0.0,0.0,Credit Card,2026-02-08 20:15:29.000
1061125,0AAAABB9wW7OCBQesvAiWWsUpVMyB4vGMN,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/x/23529409807/mr-5232/campaign id: 23519636814,0,0,0.0,0.0,Credit Card,2026-02-08 21:32:36.000
1061153,0AAAABB9wW7OCBQesvAiWWsUpVMyB4vGMN,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/x/23529409807/mr-5232/campaign id: 23519636814,0,0,0.0,0.0,Credit Card,2026-02-08 22:41:03.000
216108,0AAAABB9wW7NTE58BwXNDXWVfE5gnNVJ1B,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/x/23519040207/mr-5116/campaign id: 23524122458,0,0,0.0,0.0,Xpress App,2026-02-08 23:06:32.000
216110,0AAAABB9wW7O8K8-SYh2OTatFZ-QeWl-vB,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/demandgen/23523988022/196359165807/mr-5116/campaign id: 23523988022,0,0,0.0,0.0,Xpress App,2026-02-08 23:25:48.000
216114,0AAAABB9wW7MBKfu_FoqPfWkVt8527flwS,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/x/23519040207/mr-5116/campaign id: 23524122458,0,0,0.0,0.0,Xpress App,2026-02-09 01:26:11.000
1061216,Cj0KCQiAhaHMBhD2ARIsAPAU_D6uXyPy1_vyjT8Lh_H6-OipRBgGSzmrB8GThnuSzCCyhbqcA6gw5jIaAv7VEALw_wcB,gclid,gclid,B_gclid_unmatched,standard GCLID not in click_view data,Paid,Google Search,utm: google/x/23529409807/mr-5232/campaign id: 23519636814,0,0,0.0,0.0,Credit Card,2026-02-09 06:21:12.000
1061218,PAY2xjawP1AlFleHRuA2FlbQEwAGFkaWQAAAZS4IDhR3NydGMGYXBwX2lkDzI0NTc5MDgxODk1NTg2OAABp06elrhQBLCG-MzDAoURZfe56q4j9A4UjWvFT6WNPAbjP0ZQWA_iMYf3sDEm_aem_D95uw4eYnPm-DCCjznbScA,fbclid,fbclid,A_wrong_click_id_type,fbclid,Paid,Meta,utm: an/paid-social/add3_leads_7-month/6952096343791/{{ad_name}}/mr-5232,1,1,5000.0,1300.0,Personal Loan,2026-02-09 07:01:40.000
216117,7c524bb743fe1612c401223ece6aec43,msclkid,msclkid,A_wrong_click_id_type,msclkid,Paid,Bing,utm: bing/sem/kcu_-_personal_-_brand/kitsap credit union,1,1,100.0,1500.0,Xpress App,2026-02-09 07:49:26.000
216120,0AAAABB9wW7M-MyRizFH-smR0pPUDMrEvi,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/sem/kcu_-_personal_-_non-brand_-_locations/credit union port orchard/mr-5116/campaign id: 23238626389,0,0,0.0,0.0,Xpress App,2026-02-09 08:32:44.000
216121,IwY2xjawMUF5BleHRuA2FlbQEwAGFkaWQBqyOxpbnyBwEemm_mApMFcqY1ygylGY9eJNpBYPSQZmjy9-uMmk_r3YmXQSiqpYQUH8oy5R8_aem__Yn5rs-hVm6A63htu8Zhug,fbclid,fbclid,A_wrong_click_id_type,fbclid,Paid,Meta,utm: fb/paid-social/[fb0061229a - 2025.01.20 - 2025.06.30] new kitsap credit union 2025 - meta (traffic) - growth market - mr-4492 peak account v4 | static/120228433043470423/{{ad_name}}/mr-4492v4,0,0,0.0,0.0,Xpress App,2026-02-09 09:00:09.000
1061220,0AAAABB9wW7MM75h4f_S-E1O_EkA4s8PGO,gbraid,gbraid,A_wrong_click_id_type,gbraid,Paid,Google Search,utm: google/x/23529409807/mr-5232/campaign id: 23519636814,1,0,0.0,0.0,Credit Card,2026-02-09 12:07:38.000
216123,CjwKCAiAqKbMBhBmEiwAZ3UboGjR-3C8FF_IVZds8Bzh8FXWF0XWUxV7CXS9Xv2fjhpWUIzsA05uWxoCgCwQAvD_BwE,gclid,gclid,B_gclid_unmatched,standard GCLID not in click_view data,Paid,Google Search,utm: google/demandgen/23523988022/196359165807/mr-5116/campaign id: 23523988022,0,0,0.0,0.0,Xpress App,2026-02-09 13:16:22.000
